longitude,latitude,VV,VH,NDVI
1.482220219,51.42855002,0.03875039,0.003428316,0.005516734
1.572051747,51.42855002,0.011395966,0.001217167,0.040071238
1.661883276,51.42855002,0.0393372,0.003561683,-0.003921569
1.751714804,51.42855002,0.039685663,0.001479362,-0.014747534
1.841546332,51.42855002,1.00E-05,0.001134601,0.02181025
1.931377861,51.42855002,0.039416626,0.001963961,-0.004271357
2.021209389,51.42855002,0.21824105,0.004052659,0.009255533
-7.680595679,51.51838154,0.03601618,0.001890178,0.011185682
-7.590764151,51.51838154,0.033374608,0.001756055,0.01232314
-7.500932622,51.51838154,0.03065291,0.001721517,0.052456286
-7.411101094,51.51838154,0.027840333,0.001699581,0.042071197
-7.321269566,51.51838154,0.026161032,0.001649596,0.12269939
-7.231438037,51.51838154,0.026627662,0.001839599,0.08925319
-7.141606509,51.51838154,0.025544226,0.002117715,0.03966597
-7.05177498,51.51838154,0.023027495,0.00197329,0.023255814
-6.961943452,51.51838154,0.022662144,0.001683446,0.022132797
-6.872111924,51.51838154,0.021788098,0.001463381,0.044871796
-6.782280395,51.51838154,0.020919014,0.001349721,0.004830918
-6.692448867,51.51838154,0.019964729,0.001282204,-0.003861004
-6.602617338,51.51838154,0.020760253,0.001285194,-0.064935066
-6.51278581,51.51838154,0.020956567,0.001278838,-0.13772455
-6.422954281,51.51838154,0.020690378,0.001243033,-0.09090909
-6.333122753,51.51838154,0.020408986,0.001308441,-0.10489511
-6.243291225,51.51838154,0.019063763,0.001210484,-0.035230353
-6.153459696,51.51838154,0.018629892,0.001295453,-0.113149844
-6.063628168,51.51838154,0.019039473,0.001394099,-0.084337346
-5.973796639,51.51838154,0.017985301,0.001455148,-0.013585199
-5.883965111,51.51838154,0.016806288,0.001655159,-0.11764706
-5.794133583,51.51838154,0.018173225,0.001472016,-0.18048781
-5.704302054,51.51838154,0.01592825,0.001088252,-0.057692308
-5.614470526,51.51838154,0.014555877,8.85E-04,-0.42528737
-5.524638997,51.51838154,0.014443716,7.89E-04,-0.6969697
-5.434807469,51.51838154,0.012557999,6.61E-04,-0.32608697
-5.344975941,51.51838154,0.01228025,6.50E-04,-0.85714287
-5.255144412,51.51838154,0.012003966,6.72E-04,-0.5555556
-5.165312884,51.51838154,0.012004009,7.14E-04,-0.41218638
-5.075481355,51.51838154,0.009923974,6.74E-04,-0.06858924
-4.985649827,51.51838154,0.009247211,7.45E-04,-0.033551555
-4.895818298,51.51838154,0.006471657,8.53E-04,-0.30387932
-4.80598677,51.51838154,0.005870165,0.001055445,-0.3115622
-4.716155242,51.51838154,0.008025661,0.001532108,-0.21770334
-4.626323713,51.51838154,1.23E-05,6.95E-04,-0.29238328
-4.536492185,51.51838154,0.024016902,6.88E-04,-0.10513274
-4.446660656,51.51838154,0.028814705,7.76E-04,-0.32451922
-4.356829128,51.51838154,0.036264442,8.73E-04,-0.19618055
-4.2669976,51.51838154,0.08455382,0.004351997,-0.0875
-4.177166071,51.51838154,0.08678746,0.003715469,-0.32857144
-4.087334543,51.51838154,0.08330189,0.003295683,-0.36594203
-3.997503014,51.51838154,0.049560934,0.001963755,-0.4008016
-3.907671486,51.51838154,0.043208715,0.001852678,-0.37098175
-3.817839958,51.51838154,0.04731626,0.002310308,-0.36526945
-3.728008429,51.51838154,0.088103615,0.019055672,0.6516129
-3.638176901,51.51838154,0.12584466,0.026798883,0.5691019
-3.548345372,51.51838154,0.148448,0.03812702,0.46163216
-3.458513844,51.51838154,0.10654565,0.028938934,0.6695279
-3.368682315,51.51838154,0.19559744,0.043373547,0.6481013
-3.278850787,51.51838154,0.14151745,0.035981297,0.7527011
-3.189019259,51.51838154,1.158462,0.079740584,0.30864197
-3.09918773,51.51838154,0.34495902,0.054582626,0.25354213
-3.009356202,51.51838154,0.023322184,0.002431131,-0.45732254
-2.919524673,51.51838154,0.016405316,0.001856513,-0.25339043
-2.829693145,51.51838154,0.021202957,0.002041925,-0.15603285
-2.739861617,51.51838154,0.023169283,0.0024395,-0.2297781
-2.650030088,51.51838154,0.59772676,0.041169666,0.7197342
-2.56019856,51.51838154,0.48695984,0.054717764,0.3183493
-2.470367031,51.51838154,0.1978669,0.032601066,0.24795641
-2.380535503,51.51838154,0.1099211,0.01829265,0.05238767
-2.290703975,51.51838154,0.108829215,0.025132949,0.26434946
-2.200872446,51.51838154,0.11192106,0.02478391,0.6202259
-2.111040918,51.51838154,0.13718642,0.027080137,0.6236934
-2.021209389,51.51838154,0.15364438,0.02998956,0.48424843
-1.931377861,51.51838154,0.1286708,0.028264295,0.72651535
-1.841546332,51.51838154,0.12449797,0.02782205,0.57559854
-1.751714804,51.51838154,0.1431622,0.033315994,0.25576887
-1.661883276,51.51838154,0.081245735,0.014984622,0.018968692
-1.572051747,51.51838154,0.1135475,0.016354006,0.08064349
-1.482220219,51.51838154,0.08188897,0.014938173,0.11025017
-1.39238869,51.51838154,0.114801764,0.017918203,0.12994851
-1.302557162,51.51838154,0.13264498,0.01607437,0.14291102
-1.212725634,51.51838154,0.10446981,0.016167438,0.0983031
-1.122894105,51.51838154,0.13380952,0.02443258,0.53680634
-1.033062577,51.51838154,0.13529158,0.032444403,0.70209837
-0.943231048,51.51838154,0.12872812,0.032347463,0.7235827
-0.85339952,51.51838154,0.121907875,0.027555175,0.75628227
-0.763567992,51.51838154,0.4318756,0.040254727,0.7053321
-0.673736463,51.51838154,0.24397936,0.03661331,0.65629524
-0.583904935,51.51838154,2.14E-05,1.42E-05,0.48655772
-0.494073406,51.51838154,0.26984167,0.03722326,0.108752005
-0.404241878,51.51838154,0.39130387,0.07261696,0.06032378
-0.314410349,51.51838154,0.86051095,0.05283656,0.041496824
-0.224578821,51.51838154,0.46110758,0.087426625,0.0307736
-0.134747293,51.51838154,2.255062,0.23870356,0.037520967
-0.044915764,51.51838154,1.1967608,0.08925063,0.06446068
0.044915764,51.51838154,0.52214575,0.04809785,0.033583306
0.134747293,51.51838154,0.2556164,0.027409641,0.055093557
0.224578821,51.51838154,0.31692797,0.02736281,0.04135233
0.314410349,51.51838154,0.12582703,0.023176856,0.025147704
0.404241878,51.51838154,0.20514435,0.024558377,0.059213642
0.494073406,51.51838154,0.7275487,0.052687295,0.06040661
0.583904935,51.51838154,0.3637778,0.028082961,0.022265246
0.673736463,51.51838154,0.03001412,0.001468887,0.05862434
0.763567992,51.51838154,0.023833662,0.001105211,0.04435995
0.85339952,51.51838154,0.023743337,9.29E-04,0.03259259
0.943231048,51.51838154,0.03143712,0.001186981,0.007598784
1.033062577,51.51838154,0.03308722,0.001462692,-0.00821444
1.122894105,51.51838154,0.034054615,0.001620638,-0.021258503
1.212725634,51.51838154,0.03512997,0.001908882,0.000217865
1.302557162,51.51838154,0.035106637,0.002017184,-0.005391954
1.39238869,51.51838154,0.035114937,0.002350047,-0.02745098
1.482220219,51.51838154,0.03553689,0.002951235,-0.030107526
1.572051747,51.51838154,0.06782563,0.001570253,0.051039696
1.661883276,51.51838154,0.057534605,0.001474449,0.006347863
1.751714804,51.51838154,0.047475915,0.001330486,0.054012347
1.841546332,51.51838154,0.00971498,0.001324614,0.017061612
1.931377861,51.51838154,0.03835539,0.002280232,0.020681946
2.021209389,51.51838154,0.2006943,0.003487685,0.047523763
-7.680595679,51.60821307,0.034134038,0.001774982,0.02317009
-7.590764151,51.60821307,0.034482192,0.001876872,0.006309148
-7.500932622,51.60821307,0.030453153,0.001850958,0.02864364
-7.411101094,51.60821307,0.027062094,0.001914288,0.023569023
-7.321269566,51.60821307,0.027015006,0.001965583,0.060526315
-7.231438037,51.60821307,0.023711044,0.002131512,0.011764706
-7.141606509,51.60821307,0.02399809,0.002301312,0.058020476
-7.05177498,51.60821307,0.022258133,0.001717418,0.05952381
-6.961943452,51.60821307,0.022308785,0.001516111,0.017077798
-6.872111924,51.60821307,0.022588223,0.001427345,0.042056076
-6.782280395,51.60821307,0.02095524,0.001279578,-0.057692308
-6.692448867,51.60821307,0.020614019,0.001283937,-0.046875
-6.602617338,51.60821307,0.019279052,0.001181797,-0.08629441
-6.51278581,51.60821307,0.021635221,0.001310164,-0.1764706
-6.422954281,51.60821307,0.021499438,0.001331626,-0.13108614
-6.333122753,51.60821307,0.02192376,0.001419231,-0.119617224
-6.243291225,51.60821307,0.022519505,0.001487566,-0.24561404
-6.153459696,51.60821307,0.022053365,0.001555845,-0.25490198
-6.063628168,51.60821307,0.020702409,0.001548642,-0.0927835
-5.973796639,51.60821307,0.019741988,0.001687028,-0.14675768
-5.883965111,51.60821307,0.020596132,0.001867405,-0.11415525
-5.794133583,51.60821307,0.01729107,0.001372644,-0.10968775
-5.704302054,51.60821307,0.015315981,0.001039359,-0.002042603
-5.614470526,51.60821307,0.015581431,9.01E-04,-0.2896
-5.524638997,51.60821307,0.015473768,8.79E-04,-0.23348017
-5.434807469,51.60821307,0.011658283,6.74E-04,-0.32216495
-5.344975941,51.60821307,0.009334103,6.13E-04,-0.32526475
-5.255144412,51.60821307,0.009056683,6.07E-04,-0.7446808
-5.165312884,51.60821307,0.010137284,7.11E-04,-0.3487395
-5.075481355,51.60821307,0.01474123,0.001034547,-0.36724564
-4.985649827,51.60821307,0.014121548,0.001366745,-0.3556701
-4.895818298,51.60821307,0.015274365,0.00320036,-0.3326425
-4.80598677,51.60821307,0.006813418,0.001230837,-0.24380705
-4.716155242,51.60821307,0.008842208,0.001741558,-0.19238095
-4.626323713,51.60821307,1.33E-05,8.79E-04,-0.22693267
-4.536492185,51.60821307,0.026554598,9.28E-04,0.024054255
-4.446660656,51.60821307,0.0312521,9.37E-04,-0.120269135
-4.356829128,51.60821307,0.03656487,0.001142224,-0.24148607
-4.2669976,51.60821307,0.069327414,0.016622294,0.5972748
-4.177166071,51.60821307,0.110570595,0.023184456,0.6657201
-4.087334543,51.60821307,0.07670663,0.021335158,0.5056259
-3.997503014,51.60821307,0.2360537,0.05086576,0.29879102
-3.907671486,51.60821307,0.8504592,0.00926765,-0.1916418
-3.817839958,51.60821307,0.7926787,0.05361616,0.46301132
-3.728008429,51.60821307,0.15301983,0.04151336,0.36671978
-3.638176901,51.60821307,0.15809394,0.033115894,0.19816859
-3.548345372,51.60821307,0.7955898,0.043253317,-0.00129019
-3.458513844,51.60821307,0.2674932,0.052439664,0.011580566
-3.368682315,51.60821307,0.16995446,0.04287286,0.036354825
-3.278850787,51.60821307,0.1968023,0.042182256,-0.012962527
-3.189019259,51.60821307,0.15414728,0.042318534,-0.016883116
-3.09918773,51.60821307,0.31254584,0.055661447,0.124709524
-3.009356202,51.60821307,0.45853806,0.05545462,0.120588675
-2.919524673,51.60821307,0.2007133,0.031643447,0.7267408
-2.829693145,51.60821307,0.148579,0.030658958,0.70997757
-2.739861617,51.60821307,0.14406863,0.03046593,0.6650842
-2.650030088,51.60821307,0.074313514,0.017055893,0.54041916
-2.56019856,51.60821307,0.12481406,0.027701128,0.7605459
-2.470367031,51.60821307,0.14976321,0.030148195,0.7015283
-2.380535503,51.60821307,0.14874166,0.025419155,0.5701367
-2.290703975,51.60821307,0.100293055,0.020828344,0.06981763
-2.200872446,51.60821307,0.11838918,0.025800832,0.24396285
-2.111040918,51.60821307,0.11972179,0.027305134,0.61826295
-2.021209389,51.60821307,0.2420684,0.027212488,0.7700124
-1.931377861,51.60821307,0.107191175,0.028232042,0.7581121
-1.841546332,51.60821307,0.16391492,0.035676915,0.6515635
-1.751714804,51.60821307,0.14215262,0.03063778,0.5163796
-1.661883276,51.60821307,0.13346802,0.031017026,0.43433374
-1.572051747,51.60821307,0.18205586,0.028045328,0.7441801
-1.482220219,51.60821307,0.17611624,0.026380682,0.441037
-1.39238869,51.60821307,0.1663049,0.027217109,0.5071786
-1.302557162,51.60821307,0.14488833,0.027319927,0.6940157
-1.212725634,51.60821307,0.14095354,0.023951706,0.7027864
-1.122894105,51.60821307,0.16041657,0.028518293,0.67068964
-1.033062577,51.60821307,0.15066785,0.035204686,0.6209543
-0.943231048,51.60821307,0.12363811,0.025959978,0.46734643
-0.85339952,51.60821307,0.16761716,0.03374725,0.6229135
-0.763567992,51.60821307,0.34763956,0.030025179,0.68479776
-0.673736463,51.60821307,0.13750267,0.027449794,0.63892144
-0.583904935,51.60821307,0.1698222,0.0346961,0.7176387
-0.494073406,51.60821307,0.011883099,0.014143839,0.61802816
-0.404241878,51.60821307,0.24705888,0.038564477,0.3313433
-0.314410349,51.60821307,0.29489407,0.038526025,0.50769234
-0.224578821,51.60821307,0.30198562,0.03653404,0.3148585
-0.134747293,51.60821307,0.30870336,0.09655689,0.18379685
-0.044915764,51.60821307,0.6803601,0.075363204,0.11431412
0.044915764,51.60821307,0.1786238,0.04245998,0.09439252
0.134747293,51.60821307,0.13819985,0.03132374,0.22711864
0.224578821,51.60821307,0.23568012,0.0385625,0.36219338
0.314410349,51.60821307,0.33204302,0.040360168,0.9182561
0.404241878,51.60821307,0.15831184,0.025444096,0.4099067
0.494073406,51.60821307,0.25096813,0.03131346,0.33549783
0.583904935,51.60821307,0.23871672,0.03520979,0.7969925
0.673736463,51.60821307,0.13131894,0.027234713,0.5714286
0.763567992,51.60821307,0.12191101,0.017649712,0.6535088
0.85339952,51.60821307,0.04481798,0.00620135,0.96666664
0.943231048,51.60821307,0.10577146,0.016996564,0.9879154
1.033062577,51.60821307,0.028877078,0.001278051,-0.41935483
1.122894105,51.60821307,0.031750448,0.001544968,-0.35820895
1.212725634,51.60821307,0.03412514,0.001894947,0.003039514
1.302557162,51.60821307,0.033896327,0.002056503,-0.003685504
1.39238869,51.60821307,0.03269295,0.002385754,-0.022108844
1.482220219,51.60821307,0.023199935,0.002794805,-0.04725504
1.572051747,51.60821307,0.052308712,0.002630836,-0.008750438
1.661883276,51.60821307,0.03413157,0.001212052,-0.001048218
1.751714804,51.60821307,0.0403225,0.001227693,0.018922852
1.841546332,51.60821307,0.041122854,0.001270222,-0.006034905
1.931377861,51.60821307,0.2018511,0.003637109,0.029350106
2.021209389,51.60821307,0.19824696,0.003492567,0.019169329
-7.680595679,51.6980446,0.029939122,0.001662204,-0.018242918
-7.590764151,51.6980446,0.027937306,0.001574698,0.04158146
-7.500932622,51.6980446,0.02753961,0.001562015,0.042121686
-7.411101094,51.6980446,0.025910383,0.001627141,0.07185629
-7.321269566,51.6980446,0.02402313,0.001665892,0.103942655
-7.231438037,51.6980446,0.023569092,0.001815443,0.03192585
-7.141606509,51.6980446,0.023509504,0.002031473,0.050847456
-7.05177498,51.6980446,0.023060815,0.001768885,0.04411765
-6.961943452,51.6980446,0.02189642,0.001537751,0.09714286
-6.872111924,51.6980446,0.019229023,0.001356591,0
-6.782280395,51.6980446,0.019846149,0.001288771,-0.06122449
-6.692448867,51.6980446,0.01960803,0.00120492,-0.11811024
-6.602617338,51.6980446,0.020145318,0.001217363,-0.10697675
-6.51278581,51.6980446,0.01804321,0.001154411,-0.099415205
-6.422954281,51.6980446,0.017666385,0.001131136,-0.17791411
-6.333122753,51.6980446,0.017422749,0.001129115,-0.22857143
-6.243291225,51.6980446,0.019858077,0.001237803,-0.1891892
-6.153459696,51.6980446,0.0188219,0.001286112,-0.15897436
-6.063628168,51.6980446,0.020034075,0.001499042,-0.1574468
-5.973796639,51.6980446,0.01906043,0.001641093,-0.16334662
-5.883965111,51.6980446,0.01802861,0.001874637,-0.022117646
-5.794133583,51.6980446,0.01612284,0.001379618,-0.013667936
-5.704302054,51.6980446,0.013625008,9.83E-04,-0.28037384
-5.614470526,51.6980446,0.010971574,7.92E-04,-0.19688542
-5.524638997,51.6980446,0.010025482,6.50E-04,-0.26630434
-5.434807469,51.6980446,0.009681521,6.01E-04,-0.28386337
-5.344975941,51.6980446,0.013087317,6.76E-04,-0.32666665
-5.255144412,51.6980446,0.010164597,7.73E-04,-0.33417723
-5.165312884,51.6980446,0.076650366,0.017535325,0.397742
-5.075481355,51.6980446,0.05228231,0.006434067,-0.0723589
-4.985649827,51.6980446,0.0196327,0.004194172,0.049034175
-4.895818298,51.6980446,0.09497356,0.022478674,0.60309476
-4.80598677,51.6980446,0.09024326,0.02617818,0.7881137
-4.716155242,51.6980446,0.113733254,0.0268358,0.7433155
-4.626323713,51.6980446,1.42E-05,6.76E-05,-0.35446686
-4.536492185,51.6980446,0.020651234,9.09E-04,-0.08120649
-4.446660656,51.6980446,0.01634311,9.63E-04,-0.22040074
-4.356829128,51.6980446,0.07925434,0.029556021,-0.16031583
-4.2669976,51.6980446,1.01E-05,9.90E-06,0.81661445
-4.177166071,51.6980446,0.12136669,0.030678045,0.5750257
-4.087334543,51.6980446,0.3225417,0.04842658,0.55426675
-3.997503014,51.6980446,0.11698413,0.033935435,0.58651465
-3.907671486,51.6980446,0.16774286,0.04465254,0.48188654
-3.817839958,51.6980446,0.1523133,0.033926185,0.21563302
-3.728008429,51.6980446,0.24756686,0.067956686,0.17828462
-3.638176901,51.6980446,0.12877883,0.029683057,0.10532601
-3.548345372,51.6980446,0.13751595,0.029539935,0.05050505
-3.458513844,51.6980446,0.13415313,0.03291788,0.3098479
-3.368682315,51.6980446,0.17875396,0.03858386,0.010833479
-3.278850787,51.6980446,0.10288867,0.016336132,0.15892857
-3.189019259,51.6980446,0.17633973,0.041092258,0.19567567
-3.09918773,51.6980446,0.10186901,0.022503043,0.12762159
-3.009356202,51.6980446,0.14592937,0.028538428,0.7774343
-2.919524673,51.6980446,0.18053418,0.03705209,0.7313629
-2.829693145,51.6980446,0.12061301,0.027014384,0.72966284
-2.739861617,51.6980446,0.15547422,0.0352446,0.40802455
-2.650030088,51.6980446,0.10041759,0.021224037,0.006960137
-2.56019856,51.6980446,0.12471454,0.023598576,0.70211613
-2.470367031,51.6980446,0.121124305,0.024437262,0.5820789
-2.380535503,51.6980446,0.20942284,0.032802433,0.24370071
-2.290703975,51.6980446,0.12442656,0.022922236,0.06275595
-2.200872446,51.6980446,0.14602315,0.02645235,0.046557378
-2.111040918,51.6980446,0.14058444,0.01594509,0.13053827
-2.021209389,51.6980446,0.10779383,0.022431206,0.21984997
-1.931377861,51.6980446,0.15238553,0.02924304,0.35790563
-1.841546332,51.6980446,0.13638382,0.026325498,0.60556346
-1.751714804,51.6980446,0.08928391,0.021412395,0.6660824
-1.661883276,51.6980446,0.10949992,0.020806951,0.5576102
-1.572051747,51.6980446,0.1082772,0.019856002,0.6087094
-1.482220219,51.6980446,0.10218279,0.022938967,0.6156904
-1.39238869,51.6980446,0.13686001,0.025732705,0.57260275
-1.302557162,51.6980446,0.15756887,0.027955579,0.5300118
-1.212725634,51.6980446,0.15395933,0.025045285,0.599869
-1.122894105,51.6980446,0.13532475,0.027430097,0.7279895
-1.033062577,51.6980446,0.1799256,0.035528608,0.6101203
-0.943231048,51.6980446,0.14730194,0.028417323,0.66348773
-0.85339952,51.6980446,0.12540549,0.026326166,0.40841585
-0.763567992,51.6980446,0.14739677,0.032552302,0.22482258
-0.673736463,51.6980446,0.13965125,0.026463026,0.342155
-0.583904935,51.6980446,0.12787664,0.028334413,0.6072309
-0.494073406,51.6980446,1.41E-05,0.004447122,0.70300937
-0.404241878,51.6980446,0.2854178,0.045564935,0.5944334
-0.314410349,51.6980446,0.30475295,0.039160166,0.8924731
-0.224578821,51.6980446,0.15833049,0.030701412,0.37181997
-0.134747293,51.6980446,0.10996207,0.024906516,0.65898615
-0.044915764,51.6980446,0.30550903,0.036001153,0.9296188
0.044915764,51.6980446,0.08906599,0.022752877,0.93762994
0.134747293,51.6980446,0.16563673,0.028227601,0.28473178
0.224578821,51.6980446,0.18113622,0.02683209,0.18043622
0.314410349,51.6980446,0.178737,0.030750668,0.42751843
0.404241878,51.6980446,0.14002572,0.02928769,0.77977526
0.494073406,51.6980446,0.15445809,0.024794439,0.9814815
0.583904935,51.6980446,0.1682942,0.029248755,0.9875
0.673736463,51.6980446,0.14590897,0.021448746,0.96825397
0.763567992,51.6980446,0.08594261,0.013046757,0.9864865
0.85339952,51.6980446,0.1547319,0.018990908,0.7202797
0.943231048,51.6980446,0.059182394,0.007742439,0.45
1.033062577,51.6980446,0.027689714,0.001415427,-0.37062937
1.122894105,51.6980446,0.03428536,0.001932459,-0.036820084
1.212725634,51.6980446,0.026666813,0.00166004,-0.096296296
1.302557162,51.6980446,0.028446775,0.002004393,-0.046645936
1.39238869,51.6980446,0.032392953,0.002468704,-0.10780018
1.482220219,51.6980446,4.67E-05,7.78E-04,-0.26102942
1.572051747,51.6980446,1.38E-05,0.001561006,-0.06318083
1.661883276,51.6980446,0.052400067,0.001343557,-0.0185433
1.751714804,51.6980446,0.050056975,0.001382083,-0.06763849
1.841546332,51.6980446,0.05045654,0.001425922,-0.023339318
1.931377861,51.6980446,0.20776708,0.004090897,-0.012281355
2.021209389,51.6980446,0.19305286,0.003373512,0.035161745
-7.680595679,51.78787613,0.02920637,0.001667754,-0.025954198
-7.590764151,51.78787613,0.029601293,0.001720663,0.015766654
-7.500932622,51.78787613,0.0300445,0.001771042,0.22580644
-7.411101094,51.78787613,0.027088821,0.001934139,0.061604585
-7.321269566,51.78787613,0.02748896,0.002021062,0.053333335
-7.231438037,51.78787613,0.023396578,0.002274568,0.25
-7.141606509,51.78787613,0.02303472,0.001758848,0.032967035
-7.05177498,51.78787613,0.02253312,0.001488836,0
-6.961943452,51.78787613,0.018367931,0.001185418,-0.056603774
-6.872111924,51.78787613,0.020430902,0.001251348,-0.0867052
-6.782280395,51.78787613,0.019852279,0.001165279,-0.10344828
-6.692448867,51.78787613,0.016734095,0.001021638,-0.12582782
-6.602617338,51.78787613,0.015944818,0.001077192,-0.10344828
-6.51278581,51.78787613,0.014787598,0.001021748,-0.14285715
-6.422954281,51.78787613,0.014756642,0.001086357,-0.29032257
-6.333122753,51.78787613,0.015362262,0.001139826,-0.20710059
-6.243291225,51.78787613,0.016020756,0.001236787,-0.17692308
-6.153459696,51.78787613,0.015952762,0.001355765,-0.16260162
-6.063628168,51.78787613,0.01489499,0.001401865,-0.13261649
-5.973796639,51.78787613,0.013757145,0.001490661,-0.14744526
-5.883965111,51.78787613,0.012333546,0.001565566,-0.204
-5.794133583,51.78787613,0.011770368,9.92E-04,-0.14656772
-5.704302054,51.78787613,0.011672829,8.55E-04,-0.17009346
-5.614470526,51.78787613,0.011360468,7.42E-04,-0.19791667
-5.524638997,51.78787613,0.011221447,6.35E-04,-0.2857143
-5.434807469,51.78787613,0.009485139,6.37E-04,-0.35262594
-5.344975941,51.78787613,0.009099705,6.62E-04,-0.3250478
-5.255144412,51.78787613,0.009057884,7.32E-04,-0.07144957
-5.165312884,51.78787613,0.029314362,0.0017726,-0.29936305
-5.075481355,51.78787613,0.08742104,0.022142421,0.5621321
-4.985649827,51.78787613,0.12569189,0.033432025,0.61024845
-4.895818298,51.78787613,0.10746077,0.027726674,0.71525425
-4.80598677,51.78787613,0.13489023,0.036535185,0.32632515
-4.716155242,51.78787613,0.23038684,0.043466013,0.7015611
-4.626323713,51.78787613,1.43E-05,1.35E-05,0.24080083
-4.536492185,51.78787613,0.059388004,0.032449067,0.70317173
-4.446660656,51.78787613,0.088211276,0.016791526,0.17694806
-4.356829128,51.78787613,0.10027879,0.021277554,0.6669065
-4.2669976,51.78787613,0.03002566,0.006465437,0.7709463
-4.177166071,51.78787613,0.1336372,0.0343747,0.44499505
-4.087334543,51.78787613,0.51417744,0.06156286,0.28402904
-3.997503014,51.78787613,0.50534344,0.050385736,0.07678611
-3.907671486,51.78787613,0.13558437,0.035697997,0.022537401
-3.817839958,51.78787613,0.1407103,0.03393283,0.3928333
-3.728008429,51.78787613,0.14733258,0.04302679,0.09865166
-3.638176901,51.78787613,0.114621006,0.032847166,0.1456903
-3.548345372,51.78787613,0.12411929,0.032365564,0.18900116
-3.458513844,51.78787613,0.10196157,0.017696165,0.078928575
-3.368682315,51.78787613,0.10693202,0.01973679,0.23659575
-3.278850787,51.78787613,0.27007636,0.026001148,0.14638971
-3.189019259,51.78787613,0.11300357,0.018998627,0.53367877
-3.09918773,51.78787613,0.11448989,0.018542798,0.6451613
-3.009356202,51.78787613,0.118006155,0.02523559,0.082042634
-2.919524673,51.78787613,0.11915657,0.026713006,0.58938277
-2.829693145,51.78787613,0.13255979,0.02679261,0.6879593
-2.739861617,51.78787613,0.124938145,0.030145155,0.6552239
-2.650030088,51.78787613,0.1437931,0.02924702,0.058294665
-2.56019856,51.78787613,0.1542305,0.043247137,0.7354651
-2.470367031,51.78787613,0.14061044,0.034838278,0.8019533
-2.380535503,51.78787613,0.11636648,0.025494885,0.68995064
-2.290703975,51.78787613,0.28394255,0.044288382,0.5190418
-2.200872446,51.78787613,0.11095684,0.01835359,0.09096014
-2.111040918,51.78787613,0.09112875,0.017137479,0.02659256
-2.021209389,51.78787613,0.1285082,0.032726973,0.054655433
-1.931377861,51.78787613,0.0839584,0.011892727,0.03926681
-1.841546332,51.78787613,0.11929006,0.020439828,0.123624444
-1.751714804,51.78787613,0.1139932,0.018815266,0.39130434
-1.661883276,51.78787613,0.094670005,0.016889367,0.3266031
-1.572051747,51.78787613,0.11284806,0.018390147,0.17263925
-1.482220219,51.78787613,0.8989605,0.045350432,0.49762282
-1.39238869,51.78787613,0.1425075,0.025323043,0.776636
-1.302557162,51.78787613,0.1252625,0.026024785,0.6705277
-1.212725634,51.78787613,0.15179442,0.028936798,0.73333335
-1.122894105,51.78787613,0.13788451,0.035287168,0.62605435
-1.033062577,51.78787613,0.11735301,0.02013795,0.7248428
-0.943231048,51.78787613,0.09509006,0.018557314,0.6711314
-0.85339952,51.78787613,0.090906784,0.01768063,0.55969334
-0.763567992,51.78787613,0.14068095,0.029935967,0.599712
-0.673736463,51.78787613,0.13153423,0.028783537,0.3123785
-0.583904935,51.78787613,0.1301091,0.029314406,0.16786721
-0.494073406,51.78787613,1.43E-05,1.34E-05,0.51789975
-0.404241878,51.78787613,0.15595683,0.024077088,0.5972748
-0.314410349,51.78787613,0.056790568,0.015972367,0.6987296
-0.224578821,51.78787613,0.1729984,0.0354881,0.888412
-0.134747293,51.78787613,0.13817203,0.022870405,0.30552146
-0.044915764,51.78787613,0.112560496,0.029542897,0.7155963
0.044915764,51.78787613,0.15484682,0.026598953,0.5283582
0.134747293,51.78787613,0.45941648,0.054930553,0.84126985
0.224578821,51.78787613,0.16815381,0.024288831,0.36741215
0.314410349,51.78787613,0.17736596,0.02696287,0.4409722
0.404241878,51.78787613,0.1487491,0.02196125,0.97590363
0.494073406,51.78787613,0.13323614,0.025837352,0.9918699
0.583904935,51.78787613,0.14177305,0.025621668,0.95555556
0.673736463,51.78787613,0.12167659,0.032344885,0.9787234
0.763567992,51.78787613,0.14600345,0.022919456,0.9574468
0.85339952,51.78787613,0.11899387,0.018171033,0.5767635
0.943231048,51.78787613,0.15001561,0.019097723,0.44444445
1.033062577,51.78787613,0.027760647,0.002773709,0.121140145
1.122894105,51.78787613,0.1308078,0.023152564,0.6642857
1.212725634,51.78787613,0.022729628,0.001655822,-0.1275862
1.302557162,51.78787613,0.02816549,0.001930056,-0.1417004
1.39238869,51.78787613,0.02853391,0.002475353,-0.14537902
1.482220219,51.78787613,0.08475206,0.003038368,-0.12230216
1.572051747,51.78787613,1.40E-05,0.001605934,-0.09390126
1.661883276,51.78787613,0.059661053,0.001658966,-0.07329618
1.751714804,51.78787613,0.060292423,0.001778682,-0.07876371
1.841546332,51.78787613,0.040394705,0.001228162,-0.047926765
1.931377861,51.78787613,0.18488115,0.004056841,-0.02079208
2.021209389,51.78787613,0.17024094,0.00295026,0.004662005
-7.680595679,51.87770766,0.03051913,0.002043484,-0.051759835
-7.590764151,51.87770766,0.027650684,0.001831032,0.032973807
-7.500932622,51.87770766,0.027368408,0.001767512,-0.009345794
-7.411101094,51.87770766,0.027413154,0.001776125,0.12615384
-7.321269566,51.87770766,0.03212755,0.002008049,0
