Date,EUSTN_VV,FINCH_VV,MORLY_VV,RISEH_VV,RDMER_VV,ELMST_VV,WRTTL_VV,WIMPL_VV,CARDT_VV,ROTHD_VV,CHOBH_VV,EUSTN_NDVI,FINCH_NDVI,MORLY_NDVI,RISEH_NDVI,RDMER_NDVI,ELMST_NDVI,WRTTL_NDVI,WIMPL_NDVI,CARDT_NDVI,ROTHD_NDVI,CHOBH_NDVI,EUSTN_VWC,EUSTN_P,EUSTN_PE,FINCH_VWC,FINCH_P,FINCH_PE,MORLY_VWC,MORLY_P,MORLY_PE,RDMER_VWC,RDMER_P,RDMER_PE,RISEH_VWC,RISEH_P,RISEH_PE,ELMST_VWC,ELMST_P,ELMST_PE,WRTTL_VWC,WRTTL_P,WRTTL_PE,WIMPL_VWC,WIMPL_P,WIMPL_PE,CARDT_VWC,CARDT_P,CARDT_PE,ROTHD_VWC,ROTHD_P,ROTHD_PE,CHOBH_VWC,CHOBH_P,CHOBH_PE
23/01/2018,0.075287163,0.118259281,0.139112309,0.046229411,0.222002551,0.195059955,0.136400342,0.240518257,0.030627843,0.141475528,0.061758723,1.337921175,1.380646281,1.655799167,0.408746591,0.353747722,1.155022594,0.354529446,0.211671672,0.048902374,0.031185031,0.134992853,22.6,2.1,0.5,32.2,2.1,0.3,33.4,2.7,0.1,57,2.4,0.3,38.2,1.4,0.5,43.7,2.1,0.4,50.2,0.8,0.3,0,0,0,30.9,0.8,0.6,34.9,1.2,0.2,61.9,0.1,0.4
26/01/2018,0.033937398,0.077874266,0.101590708,0.065418132,0.207907408,0.095835038,0.101958632,0.168993235,0.033356503,0.217999905,0.065774076,0.146164987,0.161415254,0.1034689,0.022392258,0.077154273,0.231958528,0.147304644,0.131131335,0.038097031,0.044828965,0.066107412,20.8,0.1,0.4,31.2,0,0.4,31.2,0,0.4,57.2,0,0.4,36,0.2,0.4,41.7,0,0.4,47.6,0,0.4,0,0,0,30.2,0,0.3,33.5,0,0.4,59.9,0.1,0.7
29/01/2018,0.059693154,0.104525886,0.131658211,0.063638009,0.168665886,0.154985934,0.096391417,0.150668845,0.046501733,0.186989963,0.072998263,0.146164987,0.161415254,0.1034689,0.022392258,0.077154273,0.231958528,0.147304644,0.131131335,0.038097031,0.044828965,0.066107412,19.9,1.7,0.8,29.5,0.8,0.8,30.4,0.6,0.3,53.3,0.7,0.6,34.7,2,0.9,42.3,1.4,0.9,47.2,0.8,1,0,0,0,28.2,0.2,0.8,34.2,0.4,0.7,57.8,0.3,0.7
01/02/2018,0.060645323,0.078503512,0.078670293,0.044652954,0.30714643,0.13866204,0.051631283,0.273001254,0.038904309,0.145166546,0.068047643,1.471568002,1.468230667,1.793218665,0.808080808,1.985233865,1.18830568,0.955541456,0.991185981,0.892215569,0.087109218,1.093062662,22.1,5.8,0.8,29.8,3.4,1,31.1,4.9,0.5,60.9,2.4,0.7,36.4,2,0.9,43.6,3.8,0.9,47.5,4.1,1.1,0,0,0,27.5,0.4,1,32.8,0.6,1.1,58.5,0,1.1
04/02/2018,0.076057255,0.104498491,0.118624568,0.047223706,0.17352742,0.145668104,0.08140064,0.144138902,0.031832889,0.195706815,0.062391683,1.471568002,1.468230667,1.793218665,0.808080808,1.985233865,1.18830568,0.955541456,0.991185981,0.892215569,0.087109218,1.093062662,21.6,0.4,0.6,31.8,0.7,0.7,31.4,1.1,0.5,73.7,0.3,0.4,37.8,0,0.7,42.8,0,0.7,49.4,0,0.9,0,0,0,30.3,0,0.6,33.7,0,0.7,58.7,0,0.8
07/02/2018,0.044724092,0.086377427,0.066569977,0.046215732,0.198143065,0.095978543,0.092404313,0.158062398,0.036188994,0.185888946,0.07308057,0.241079356,0.714694736,-0.001504028,0.27326586,0.867558727,1.28922349,1.509506647,0.966752106,0.83716697,0.455842558,1.042920346,20.4,0.4,0.6,31.5,0,0.6,35.8,8.2,0.4,70.9,0,0.6,36.9,0,0.9,44.7,1.7,0.5,45.6,0.3,0.6,0,0,0,28.4,0,0.6,34.1,0,0.8,58.3,0,0.9
10/02/2018,0.044569809,0.083367921,0.072320834,0.055660047,0.09625493,0.086423494,0.084555514,0.065988705,0.027629731,0.070571035,0.059225254,0.241079356,0.714694736,-0.001504028,0.27326586,0.867558727,1.28922349,1.509506647,0.966752106,0.83716697,0.455842558,1.042920346,24.4,2,0.5,31.7,2.5,0.3,34.5,3.2,0.3,70.3,1.7,0.3,40.2,4,0.3,45.6,1.5,0.4,50.9,1.3,0.4,0,0,0,29.9,1.5,0.4,35.9,4.4,0.3,63.4,4.6,0.4
13/02/2018,0.043241031,0.065476581,0.078831032,0.051717222,0.226239219,0.098027542,0.060184419,0.148288593,0.038832616,0.147749424,0.058264323,0.241079356,0.714694736,-0.001504028,0.27326586,0.867558727,1.28922349,1.509506647,0.966752106,0.83716697,0.455842558,1.042920346,20.3,0.3,0.6,29.2,0.9,0.6,30.6,0,0.4,59,0.4,0.4,37.4,2.5,0.4,43,0.7,0.6,46.6,1.1,0.5,0,0,0,28.8,1.3,0.5,34.4,1.8,0.4,56,5.3,0.5
16/02/2018,0.036308333,0.087805912,0.096888617,0.042939093,0.123913392,0.094912693,0.07835979,0.064761378,0.027315317,0.104245581,0.078363903,1.364345227,1.27629621,1.513559181,0.549698795,0.590619207,1.074704702,1.530388044,0.952390627,0.78028169,0.568136932,1.011819602,20.5,0,0.9,27.8,0,0.8,28.6,0,0.9,55.7,0,0.8,36.2,0,0.7,40,0,0.9,44.6,0,0.8,0,0,0,28.4,0,0.8,31.4,0,1,58.7,0,1.3
19/02/2018,0.046846405,0.095983237,0.076723829,0.062002476,0.217071712,0.127269059,0.060497954,0.169818297,0.059401676,0.162064299,0.060781687,0.049409023,-0.036280772,-0.108353039,-0.033810376,-0.076298545,-0.039190348,0.045391719,-0.073287621,-0.043757576,-0.007118001,0.052609532,21.7,3.8,0.2,32.1,3.6,0.1,34,4.1,0.2,70.6,3.1,0.2,42.4,4.8,0.2,44.5,4.2,0.2,50,2.7,0.2,0,0,0,31.7,2.9,0.2,34,2.6,0.1,63.6,2.1,0.4
22/02/2018,0.03426823,0.111865677,0.093621664,0.053397793,0.116715953,0.176277429,0.085747764,0.092201591,0.035298564,0.137597859,0.061503157,0.049409023,-0.036280772,-0.108353039,-0.033810376,-0.076298545,-0.039190348,0.045391719,-0.073287621,-0.043757576,-0.007118001,0.052609532,23.2,0,0.9,30.1,0,1,30.4,0,0.8,66.5,0,0.8,38.3,0,0.7,44.9,0,1.1,48.2,0,1.1,0,0,0,30.7,0,0.6,34.7,0,0.8,55.4,0,0.9
25/02/2018,0.025271052,0.07788299,0.043396372,0.04596122,0.096444741,0.05813963,0.058260418,0.066420905,0.033585742,0.099095426,0.066971071,0.112308155,-0.026702545,0.014454337,-0.016668777,0.058134737,0.045876851,0.00063658,0.398864666,0.723704867,0.590480467,0.463942884,20.6,0,1.2,30,0,1.3,27.4,0,1,62.3,0,1.2,34.6,0,1.1,42,0,1.4,45.3,0,1.5,0,0,0,28,0,1,30.7,0,1.3,56.5,0,1.4
28/02/2018,0.026182413,0.067062996,0.057029329,0.037553694,0.059055679,0.063322008,0.03715045,0.046494581,0.020970419,0.063835241,0.04491017,0.112308155,-0.026702545,0.014454337,-0.016668777,0.058134737,0.045876851,0.00063658,0.398864666,0.723704867,0.590480467,0.463942884,20.8,2.3,0.4,29.5,0.7,0.5,27.5,5.2,0.2,64,0.2,0.3,37.8,3.5,0.4,50.5,4.4,0,48.4,1.5,0.5,0,0,0,29.7,0.3,0.4,32.9,0.4,0.5,62.4,1.4,1
03/03/2018,0.039811052,0.048970651,0.054778311,0.04052138,0.124572702,0.055332683,0.05788051,0.102076255,0.054540284,0.06436611,0.070058703,0.112308155,-0.026702545,0.014454337,-0.016668777,0.058134737,0.045876851,0.00063658,0.398864666,0.723704867,0.590480467,0.463942884,20.8,0.5,0.3,29.5,0.2,0.4,27.5,0.5,0.1,64,0.2,0.1,37.8,0,0.4,52.6,0,0.3,48.4,0.1,0.4,0,0,0,29.6,0.6,0.2,32.6,0.8,0.3,63.5,1.3,0.8
06/03/2018,0.05978135,0.258576035,0.133877724,0.037552334,0.285375237,0.16182141,0.045874931,0.127469346,0.02723499,0.181726843,0.046311818,-0.035364117,-0.074483153,-0.032559002,-0.02833045,-0.018112797,0.045665961,-0.116614851,-0.054817307,-0.006824386,-0.024532638,0.128498068,22.4,0,0.8,32.2,0,0.6,32.8,0,0.7,60.8,0,0.6,39,1.5,0.7,45.1,0,0.8,48.7,0,0.8,0,0,0,29.4,0.7,0.8,34.9,0,0.7,59.2,0,0.9
09/03/2018,0.053695418,0.187072679,0.074403554,0.057186849,0.279018462,0.094131798,0.091742307,0.168546468,0.049991835,0.115946852,0.079527065,-0.035364117,-0.074483153,-0.032559002,-0.02833045,-0.018112797,0.045665961,-0.116614851,-0.054817307,-0.006824386,-0.024532638,0.128498068,22.8,8.4,1,32.6,5.2,1,33,5.4,1,75,6.5,0.9,40.7,2.9,0.9,46,8.3,0.8,48.6,6.6,0.5,0,0,0,31.7,3.8,0.8,34.3,7.4,0.6,62.5,5.7,0.5
12/03/2018,0.073957667,0.211703032,0.095059484,0.042904958,0.308528811,0.139555424,0.064710021,0.14810349,0.029967181,0.166700423,0.065418728,-0.051289697,-0.044503223,-0.020856005,0.170048585,0.083740902,-0.089254415,-0.019057864,1.063710742,0.344747082,-0.020900216,0.263670402,24.9,8.6,0.7,30.2,3.9,0.6,32.3,3.9,0.5,65.4,7.7,0.5,40.1,11.1,0.3,47.1,7.4,0.4,49.6,1.5,0.5,0,0,0,31.3,2.5,0.4,36.4,2.4,0.4,60.2,5.4,0.7
15/03/2018,0.030912997,0.188979372,0.068492904,0.047630928,0.257170379,0.079921193,0.051614407,0.160067976,0.032252945,0.116296306,0.056073274,-0.051289697,-0.044503223,-0.020856005,0.170048585,0.083740902,-0.089254415,-0.019057864,1.063710742,0.344747082,-0.020900216,0.263670402,20.7,0,0.8,30,0.4,0.9,28.6,0.8,0.4,59.6,1,0.7,39.2,3.9,0.6,44,0.2,0.8,50.5,3.2,0.6,0,0,0,32.2,5.7,0.8,35.7,0,0.7,62.3,8.5,1.1
18/03/2018,0.03365089,0.101971924,0.082225077,0.049849868,0.14171949,0.102251694,0.112643301,0.084778383,0.026147509,0.070408776,0.049408093,-0.061071601,-0.065162778,-0.059935273,-0.036989267,-0.058418957,-0.002463782,-0.00239607,-0.003514739,-0.001959736,0.005616937,-0.01398716,21.6,0,1.1,31.4,0,1.1,32.4,0,0.7,66.7,0.1,0.9,40,0.2,1.1,43.8,0,1.2,52.2,0,1,0,0,0,31.4,0,0.9,37,0,0.8,59.9,5.9,0.5
21/03/2018,0.035062063,0.086367548,0.042940434,0.066968329,0.057288684,0.073939964,0.051767036,0.048911013,0.048460796,0.10834384,0.050919916,0.085903751,0.065812253,-0.04112196,0.027916074,0.242826527,0.207087217,0.177005556,0.021820051,0.084861307,-0.027176479,0.01522934,20.2,0,2.1,30.5,0,1.9,27.5,0,1.8,68.7,0,2.2,39.7,0,1.8,43.8,0,2,53.6,0,1.9,0,0,0,29.6,0,1.9,33.5,0,1.9,63.3,0,2.2
24/03/2018,0.031347752,0.106767863,0.064185411,0.056014188,0.109512947,0.109915964,0.068156078,0.06765376,0.034223828,0.143059045,0.064004444,0.085903751,0.065812253,-0.04112196,0.027916074,0.242826527,0.207087217,0.177005556,0.021820051,0.084861307,-0.027176479,0.01522934,17.4,0,0.5,29.1,2.3,0.6,25.8,0.5,0.4,58.6,0.4,0.4,39.4,0.1,0.9,40.7,0,0.5,45.9,0.2,0.5,0,0,0,30.1,1.8,0.4,33.2,0,0.4,67.1,2.5,0.5
27/03/2018,0.047140308,0.129810065,0.050717272,0.060090173,0.154557496,0.092228062,0.05533386,0.101822957,0.044304825,0.125080854,0.045937046,0.072612202,0.050558412,0.046517372,0.003765569,0.042161501,0.042188837,0.048132592,0.032637536,0.026151631,0.024842462,0.026265324,18.4,4.7,0.7,27.7,3,0.7,23.8,1.6,0.5,56.6,4.1,0.6,34.7,5.4,0.9,38.1,3.5,0.7,45.7,6.2,0.9,0,0,0,28.1,3.6,0.7,31.6,0,0.9,57,3.8,1.4
30/03/2018,0.059510767,0.224475503,0.071454942,0.035285778,0.292044908,0.15116328,0.086481422,0.116277069,0.023195425,0.079744674,0.066212013,0.072612202,0.050558412,0.046517372,0.003765569,0.042161501,0.042188837,0.048132592,0.032637536,0.026151631,0.024842462,0.026265324,23.1,9.3,0.7,30.6,8.5,0.8,29.2,10.1,0.7,58.6,6.9,0.6,37.4,7.4,1.1,43.8,9.3,0.8,49.6,10.2,0.7,0,0,0,31.2,10.9,0.6,34.6,0,0.6,64.3,13.6,0.5
02/04/2018,0.034571365,0.247330338,0.048303735,0.053536575,0.279566318,0.073442645,0.068815701,0.126727834,0.03589873,0.090349577,0.062256888,0.077986512,0.065355705,0.057679299,0.024167009,0.02391077,0.421693564,0.18492123,0.014158009,0.038236464,0.033807971,0.021667764,24.7,19.7,0.7,33,15.7,0.5,32,17.5,0.6,59.2,15.6,0.4,38.8,20.5,0.3,47.6,13.6,0.8,52.7,8,0.9,0,0,0,32.5,10.4,0.6,35.7,0,0.5,65.8,9.7,0.7
05/04/2018,0.051493801,0.18572481,0.077168807,0.057741541,0.321865648,0.132200241,0.03550094,0.108118638,0.038227629,0.182068348,0.056076381,0.250776278,0.370864936,0.248666769,0.100688389,0.197951813,1.164810184,0.425820463,0.392608827,0.113276747,0.145336226,0.04200831,20.33,0,0,29.5,0,2.6,26.7,0,2.4,60,0,2.6,38.2,0,2.6,41.9,0,2.3,48.6,0,2.4,0,0,0,31.6,0,2.3,34.2,0,2.6,63.9,0,2.9
08/04/2018,0.043227501,0.126213819,0.044722456,0.050559569,0.290519863,0.083725698,0.070544861,0.108250663,0.037627764,0.154913411,0.077105977,0.250776278,0.370864936,0.248666769,0.100688389,0.197951813,1.164810184,0.425820463,0.392608827,0.113276747,0.145336226,0.04200831,20.2,2.8,0.5,30.8,6.3,0.4,28.3,3.8,0.4,75.1,5.9,0.3,37.1,1,0.6,45.6,2.2,0.6,51.7,2.9,0.6,0,0,0,31.5,3.5,0.4,35.4,0,0.4,66.3,5.8,0.5
11/04/2018,0.084264338,0.257742733,0.062675215,0.036121927,0.413734555,0.162877887,0.065309644,0.08000575,0.027149251,0.053601451,0.079294369,0.04500213,0.031120179,0.040066208,0.018089285,0.030513054,0.104902292,0.050446963,0.030013403,0.010931862,0.001341435,0.003712804,23.3,4.4,0.6,31.7,0,0.5,30.4,0.2,0.5,66.4,1.6,0.4,40.8,0.2,0.3,47.4,0.3,0.5,53.5,0.9,0.5,0,0,0,33.9,0.5,0.3,37.5,0,0.4,67,6.9,0.7
14/04/2018,0.029129952,0.190570533,0.025205404,0.035370152,0.128110737,0.099680483,0.08166147,0.089607328,0.048440661,0.112944342,0.069521271,0.04500213,0.031120179,0.040066208,0.018089285,0.030513054,0.104902292,0.050446963,0.030013403,0.010931862,0.001341435,0.003712804,20.7,0,1.9,30,0,1.5,28.8,0,1.4,66.5,3.4,2.1,39.6,0,2.1,45.6,0,2.4,52.3,0,2.3,0,0,0,34.4,0,2,33.4,0,2.4,60.7,0,3.4
17/04/2018,0.046133116,0.113745272,0.027927615,0.034177866,0.13543725,0.121401854,0.044224162,0.048181638,0.03477167,0.08953996,0.059155654,0.186097993,0.256348453,0.10315865,-0.026705161,0.321637006,0.565596444,0.85963316,0.417356172,0.035726346,0.370905872,0.615929091,19.7,0,3.3,30.2,0,3.1,26,0,3.3,68.5,0.1,3.4,41.7,0,2,45.5,0,3.1,53.1,0,3.2,0,0,0,30.8,0,3,32.1,0,2.8,65.4,0,3.2
20/04/2018,0.02640425,0.076814331,0.017940858,0.043307029,0.045062084,0.084848262,0.075435333,0.025952509,0.035700507,0.123513624,0.07899946,1.391558813,0.430136346,0.529260904,0.807412002,0.653732438,1.375400774,1.572857367,1.658265615,0.769799826,0.774126239,0.836183618,15.9,0,3.7,26.7,0,2.7,22.9,0,3.4,64.8,0,3.6,36.5,0,3.3,38.9,0,3.4,44.9,0,3.5,0,0,0,27.2,0,3.3,29.1,0,3.4,61.4,0,3.9
23/04/2018,0.043813311,0.171430349,0.02225899,0.022197885,0.06421148,0.090445369,0.071177289,0.037788898,0.032441847,0.105847366,0.062295169,1.391558813,0.430136346,0.529260904,0.807412002,0.653732438,1.375400774,1.572857367,1.658265615,0.769799826,0.774126239,0.836183618,13.7,0,2.7,25,0,2.5,21.5,0,2.7,55.3,0,3,33,0,2.7,34.3,0,2.8,41.5,0,2.6,0,0,0,24.9,0,2.4,27.6,0,2.6,60.2,0,2.6
26/04/2018,0.025073532,0.047325805,0.021942407,0.030249244,0.043541808,0.137470827,0.045892447,0.043560017,0.036533698,0.052176576,0.08809673,0.053442091,0.099318517,0.056639297,0.033229275,0.043710487,-0.009615386,0.012945315,0.021564856,0.034876427,0.03140289,0.065552596,14.7,0,2.8,26.8,0,2.8,23.7,0,2.5,52.8,0,3.2,35.8,0,2.6,34.1,0,3,37.2,0.3,2.8,0,0,0,28.1,0,2.7,26.4,0.1,2.9,61.1,0,2.9
29/04/2018,0.043959774,0.209850788,0.022669056,0.020205386,0.192996651,0.13550356,0.071654052,0.038028821,0.03768431,0.158282131,0.058214985,0.053442091,0.099318517,0.056639297,0.033229275,0.043710487,-0.009615386,0.012945315,0.021564856,0.034876427,0.03140289,0.065552596,18.9,0,0.9,28.4,0,1.1,27.5,0.4,0.4,0,0.1,0,38,0,1.5,39.8,0,0.6,41.6,0,0.7,0,0,0,31.9,0.1,0.8,33.1,0,0.7,59.5,0,0.9
02/05/2018,0.032712378,0.190989882,0.018349692,0.043733101,0.04660669,0.136586547,0.06126947,0.043614879,0.039051905,0.136443689,0.080195881,0.040964845,0.022406592,0.039603335,-0.019582,0.021676916,0.023861888,0.064066208,-0.015231644,-0.027029723,-0.040989084,-0.031997123,19.8,4.1,1.5,28.9,5.5,1.6,26.1,4,1.2,0,4.6,0,37.6,13,2,43.7,4.4,1.1,45.6,5.9,1.3,0,0,0,29.8,3,1.6,33.9,6.1,1.4,57.1,4.7,1.8
05/05/2018,0.037267916,0.07056804,0.023215501,0.019617178,0.040526446,0.114963695,0.050119698,0.032592423,0.028198194,0.052632462,0.068001509,1.647300831,0.824610321,1.749624397,0.88062197,0.630747042,1.39483436,1.735036654,1.656743858,0.77108691,0.694986365,0.864630054,16.8,0,4.5,28.5,0,3.3,24.3,0,4.3,0,3.2,0,39,0,3.6,39.2,0,4.1,42.7,0,4.3,0,0,0,26.8,0,3.7,30.7,0,4.3,59.3,0,4.4
08/05/2018,0.03149908,0.055852838,0.009762715,0.037740912,0.028751332,0.092128873,0.034823731,0.025635799,0.02475973,0.056245856,0.072800308,1.647300831,0.824610321,1.749624397,0.88062197,0.630747042,1.39483436,1.735036654,1.656743858,0.77108691,0.694986365,0.864630054,12.6,0,4.8,24.1,0,3.8,20.4,0,4.6,0,0,0,31.5,0,4.3,36.9,0,4.2,38.8,0,4.1,0,0,0,23.9,0,4.5,26.4,0,4.7,58.4,0,4.4
11/05/2018,0.035336833,0.049341276,0.017962778,0.025129665,0.07761699,0.119194835,0.044983447,0.029745273,0.038492892,0.04420881,0.070270546,0.05320672,0.20991146,0.00782584,0.044522968,-0.004546025,0.191943624,0.033201983,0.077287043,0.131680441,0.012707277,0.098535328,9.1,0.2,3.7,22.3,0,3.5,18.2,0,3.7,53.3,0.1,4.2,29.9,0,3.3,32.1,0,3.3,35.5,0,3.3,0,0,0,19.8,0,3.2,23.1,0.2,3.3,52.8,0,3.1
14/05/2018,0.027866162,0.041829884,0.014328408,0.026516709,0.040818747,0.112466097,0.03647453,0.044027969,0.037704203,0.083332382,0.084253669,0.05320672,0.20991146,0.00782584,0.044522968,-0.004546025,0.191943624,0.033201983,0.077287043,0.131680441,0.012707277,0.098535328,14.1,0,3.6,27.6,0,3.3,21.8,0,3.3,59.9,0,3.6,33.2,0,4.2,41.1,0,3.3,41.1,0,3.3,0,0,0,21.9,0,4.4,25.8,0,4.3,53.7,0,4.9
17/05/2018,0.03601364,0.059538849,0.015237322,0.011557043,0.035501204,0.106095195,0.046271347,0.030985823,0.029935215,0.021561902,0.042101812,1.660430675,1.070281356,1.535565363,0.796463371,0.693189112,1.608677929,1.804467102,1.715466576,0.730211355,0.653252121,0.927466922,10.1,0.2,3.5,23.9,0,2.8,19.2,0,3.4,54.1,0.1,3.5,28.8,0,3,34.4,0,3.6,36,0,3.7,0,0,0,18.5,0,3.2,22.8,0,3.4,53.5,0,4
20/05/2018,0.033450324,0.050142519,0.011770108,0.014234704,0.032397907,0.19405894,0.016043428,0.027498055,0.033532772,0.036069378,0.063474469,1.581511537,1.142208944,1.73267724,0.902361706,0.885017776,1.655759729,1.797783198,1.722072264,0.745379024,0.412006157,0.932507638,7.5,0,3.6,23.9,0,3.1,18.2,0,3.6,56.8,0,4.1,27.5,0,4.1,32.6,0,3.8,31.5,0,4,0,0,0,16.5,0,4,20.9,0,4.1,48.1,0,4.1
23/05/2018,0.048140451,0.052484393,0.012863037,0.015489792,0.031781752,0.125987723,0.030109275,0.023722738,0.029953761,0.037657801,0.05026751,1.581511537,1.142208944,1.73267724,0.902361706,0.885017776,1.655759729,1.797783198,1.722072264,0.745379024,0.412006157,0.932507638,5.9,0,2.8,20.3,0,2.2,15.8,0,2.7,50,0,2.6,24.2,0,2.5,29.2,0,2.9,30.4,0,2.9,0,0,0,15.4,0,2.2,20.7,0,2.4,46.8,0,3.5
26/05/2018,0.032947715,0.063108698,0.011358765,0.022191033,0.086940967,0.185525283,0.053450201,0.037638966,0.029202547,0.176528916,0.06412752,1.532837152,1.191383829,1.75176518,0.875770793,0.785590297,1.547700388,1.378593521,1.522728838,0.648733515,0.501027538,0.075367648,7.7,0,3.1,25.6,0,3.1,20.9,0,3.1,68.1,1.5,3.2,28.9,0,3.2,34.5,0.5,2.7,33.6,0,3.7,0,0,0,19.4,0,3,25.1,0.5,3.2,53.4,0.6,4.1
29/05/2018,0.030229146,0.050122466,0.021627124,0.029085491,0.042308785,0.175856948,0.03513056,0.034772858,0.03228106,0.017850539,0.066970535,1.532837152,1.191383829,1.75176518,0.875770793,0.785590297,1.547700388,1.378593521,1.522728838,0.648733515,0.501027538,0.075367648,4.9,0,3.2,22.2,0,1.2,17.3,0.1,3.1,62.8,0,1.7,24.9,0,1.5,30.2,3.4,3.3,34.5,12.7,1,0,0,0,21.8,3.1,0.5,28.6,15.6,0.7,50.3,22.9,1.1
01/06/2018,0.026962919,0.049537696,0.022147657,0.027400846,0.073993102,0.18768549,0.09617354,0.018027265,0.06233253,0.048255116,0.068704873,0.009778579,0.10458655,0.082851018,0.098690514,0.055104815,0.02128841,0.333202062,0.002595717,0.475256769,0.348530294,-0.03236879,5.2,0,2.4,26.5,0,2.2,20,0,1.9,77.8,0,2.6,30.2,0,2.4,38,0.1,1.9,42,0,3.1,0,0,0,22.2,0,3.4,30.8,0,2.4,62.1,0,3.3
04/06/2018,0.043683499,0.155048594,0.021596033,0.047022015,0.080092072,0.293105543,0.101532131,0.026412323,0.028315699,0.034647856,0.058003545,1.40970554,1.120160755,1.683642386,-0.010250972,1.24815174,1.677034197,1.392262994,1.400860389,0.490007402,0.549599722,1.134124918,4.8,0,1.3,23.7,0,1.5,26.8,0,1,53.6,0,1.2,32.5,0,0.8,35.6,0.2,1.4,36.3,0,1.4,0,0,0,19.3,0,1,27.8,0,1.2,55.2,0,1.7
07/06/2018,0.022774857,0.057526238,0.018037576,0.037389953,0.088272572,0.214226007,0.05674709,0.025917927,0.031475421,0.075517148,0.065454535,1.40970554,1.120160755,1.683642386,-0.010250972,1.24815174,1.677034197,1.392262994,1.400860389,0.490007402,0.549599722,1.134124918,3.6,0,3.5,21.3,0,3.2,23.6,0,3.1,59.9,0,3.5,29.3,0,3.5,32.9,0.6,3,32.7,0,3,0,0,0,16.9,0,2.5,24.3,0,2.9,51.2,0.8,2
10/06/2018,0.035675127,0.066977367,0.030287124,0.128290519,0.113728359,0.185687065,0.060807385,0.031969011,0.036827907,0.026463097,0.07139878,1.174508061,0.896125839,1.792625013,0.650057937,1.562258305,1.619114389,1.166632626,1.587221209,0.62375224,0.550521874,1.228875713,3.6,0,3.4,20.1,0.1,3.6,21.6,0,3.2,58.1,0,3.7,32.2,0.1,3.3,31.8,0,2.5,30.1,0,3.1,0,0,0,15.7,0.1,3.1,23.6,0,3.5,50.1,0,3.7
13/06/2018,0.025579279,0.032654095,0.026583832,0.031897817,0.093329951,0.149038136,0.055485588,0.073684536,0.036502343,0.057190679,0.047963563,1.174508061,0.896125839,1.792625013,0.650057937,1.562258305,1.619114389,1.166632626,1.587221209,0.62375224,0.550521874,1.228875713,2.2,0,3.9,18.4,0,3.8,19.7,0,3.4,55,0,4.5,27.9,0,3.8,28.2,0,3.8,26,0,4.2,0,0,0,13.5,0,4.3,20.7,0,3.9,46.7,0,3.9
16/06/2018,0.029667033,0.059914745,0.023747414,0.055704843,0.108845264,0.155228287,0.05200224,0.066211656,0.025966633,0.068108417,0.044016641,0.206413847,0.618071783,0.592724214,0.262884366,0.93555525,0.004938144,0.028329174,0.277462653,0.215958816,0.086120996,-0.023619128,2.4,0,3.1,17.9,0.2,3.3,18,0,3,52.2,0,3.4,26.7,0.1,2.8,27.8,0,3.3,25.8,0,3.7,0,0,0,13.5,0,3.2,20.9,0,2.9,43.7,0,2.9
19/06/2018,0.031500239,0.054556429,0.024122456,0.050464645,0.108491629,0.192574769,0.060193393,0.116972469,0.04023806,0.117330492,0.047048215,0.207892142,0.3375008,0.440077075,0.408610467,0.087849279,0.358301401,1.347595474,1.374100054,0.380349608,0.518255097,1.285906948,2.2,0,2.9,17.4,0,2.8,17,0,2.3,59.7,0,3.3,25.6,0,3.6,29.2,0,3,24.8,0,4,0,0,0,13,0.1,3.7,20.5,0,3.7,42.8,0,3.1
22/06/2018,0.034284983,0.090032279,0.029903919,0.049083769,0.104346603,0.23137258,0.028499832,0.05993529,0.022837106,0.0225519,0.038376592,0.207892142,0.3375008,0.440077075,0.408610467,0.087849279,0.358301401,1.347595474,1.374100054,0.380349608,0.518255097,1.285906948,1.4,0,4.9,15.6,0,4.4,14.9,0,4.7,50.9,0,4.8,22.4,0,4.9,25.8,0,5.1,20.6,0,5.2,0,0,0,11.6,0,4.7,19.6,0,4.9,36,0,5
25/06/2018,0.019947633,0.0671525,0.027081897,0.042425405,0.06684874,0.163626999,0.026521495,0.066454917,0.025843631,0.032077242,0.06604626,0.678723776,1.251860592,1.599043812,0.375570568,1.272441428,1.565644755,1.310948131,1.262380819,0.384340045,0.593603412,1.228570477,1.4,0,5.7,15.4,0,5,14.9,0,5.3,47.8,0,6,21.4,0,5.6,26.2,0,5.5,20.4,0,6.1,0,0,0,11.7,0,5.4,18.4,0,5.8,37.5,0,5.8
28/06/2018,0.036351357,0.074124902,0.030461911,0,0.085549355,0.142928317,0.029173873,0.091732018,0.028044399,0.032999352,0.049115129,0.678723776,1.251860592,1.599043812,0.375570568,1.272441428,1.565644755,1.310948131,1.262380819,0.384340045,0.593603412,1.228570477,1,0,4.5,14.2,0,4.3,14.2,0,4.2,51.4,0,4.8,19.4,0,4.9,23.6,0,4.6,19.2,0,4.7,0,0,0,10.4,0,3.9,16.6,0,3.8,33.7,0,4.5
